name,mass,mass_per_metal,metal_3p_energy,oxygen_count,nitrogen_count,carbon_count,metal_3d_energy,metal_4s_energy,metal_7s_energy,metal_5f_energy,outer_shell_1,covalent_radius_1,thermal_conductivity_1,electron_affinity_1,3rd_most_stable_oxidation_state_1,outer_shell_2,lattice_param_2_2,period_2,electron_affinity_2
AJAMEF_clean,357.99779,178.998895,-2.388285,4.0,4.0,10.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
WOPHEQ_clean,446.01679,223.008395,-2.388285,8.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
TILHAZ_clean,1175.61756,146.95219500000002,-2.388285,32.0,0.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ABAVIJ_clean,446.01679,223.008395,-2.388285,8.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
XAVQIU01_clean,440.856585,146.952195,-2.388285,12.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
BOWDIC_clean,391.98929,195.994645,-2.388285,7.0,3.0,10.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YODRAM_clean,267.065795,267.065795,-2.388285,2.0,4.0,10.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CAZNOI_charged,570.9402849999999,190.3134283333333,-2.388285,13.0,3.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
GETXAG01_clean,86.96647499999999,86.96647499999999,-2.388285,0.0,1.0,1.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CABQEB_clean,2843.30278,142.165139,-2.388285,72.0,0.0,40.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
AMUFIZ_clean,663.86498,165.966245,-2.388285,16.0,2.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ADAXEK_clean,353.91659,176.958295,-2.388285,10.0,2.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
MOYMET_clean,265.93735,132.968675,-2.388285,6.0,0.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
DEYXIQ_clean,265.93735,132.968675,-2.388285,6.0,0.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
UHIYOB_clean,247.029795,247.029795,-2.388285,4.0,2.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
LASWEJ_clean,860.03478,215.008695,-2.388285,14.0,8.0,24.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
REHVEH_clean,261.036495,261.036495,-2.388285,4.0,3.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
UTEXIB_clean,978.01677,163.002795,-2.388285,0.0,24.0,24.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ZOZPUB_clean,1180.987925,168.7125607142857,-2.388285,17.0,13.0,25.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
RAVVIU01_clean,1763.42634,146.952195,-2.388285,48.0,0.0,24.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
TURFET_clean,338.18345500000004,338.18345500000004,-2.388285,3.0,3.0,15.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
UJUQIB_clean,595.016185,198.3387283333333,-2.388285,7.0,9.0,15.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CITZIP_manual,924.80899,154.13483166666666,-2.388285,20.0,4.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
EYULOA_clean,592.968985,197.6563283333333,-2.388285,12.0,4.0,14.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KORMOV_clean,533.8044600000001,133.45111500000002,-2.388285,14.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YOYPOT_clean,478.06349,239.031745,-2.388285,6.0,6.0,15.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CIWYUD_clean,889.7863699999999,148.2977283333333,-2.388285,18.0,4.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
SOJKOT02_clean,226.993795,226.993795,-2.388285,6.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KOZSOJ_clean,287.10179500000004,287.10179500000004,-2.388285,0.0,6.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ISIKIF_clean,293.90439,146.952195,-2.388285,8.0,0.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
SIWTEZ_clean,800.870255,160.17405100000002,-2.388285,16.0,4.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
XALMII_clean,2711.29515,150.62750833333334,-2.388285,66.0,6.0,42.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KAVGAQ_clean,709.097185,236.3657283333333,-2.388285,8.0,10.0,22.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
FAMHAE01_clean,743.95294,185.988235,-2.388285,16.0,4.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
XORHET_clean,3440.60152,215.037595,-2.388285,0.0,96.0,96.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ULASAD_clean,136.98539499999998,136.98539499999998,-2.388285,0.0,3.0,3.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
NERVEL_clean,432.03327,216.016635,-2.388285,7.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ALUREF_clean,657.062385,219.020795,-2.388285,8.0,8.0,20.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
DAWBUA_clean,425.98079,212.990395,-2.388285,10.0,2.0,10.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
XALTOV_clean,773.79378,193.448445,-2.388285,0.0,18.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ANEPIT_clean,952.3373,238.084325,-2.388285,14.0,4.0,34.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
XOVXAI_clean,768.782255,153.756451,-2.388285,20.0,4.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YOYQAG_clean,478.06349,239.031745,-2.388285,6.0,6.0,15.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YOYPUZ_clean,478.06349,239.031745,-2.388285,6.0,6.0,15.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ECOSIY_clean,1551.26248,96.953905,-2.388285,24.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YASNAJ_clean,758.4641499999999,379.232075,-2.388285,8.0,4.0,36.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
EJONOH_clean,581.012785,193.6709283333333,-2.388285,6.0,10.0,14.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
VAYFUY_clean,533.8044600000001,133.45111500000002,-2.388285,14.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
NOBVOR_clean,713.0891849999999,237.696395,-2.388285,8.0,12.0,20.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
TEDXOR_clean,408.857785,136.28592833333332,-2.388285,10.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
AXUDII04_clean,215.037595,215.037595,-2.388285,0.0,6.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
FIFNUE_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
COWRAJ_clean,440.856585,146.952195,-2.388285,12.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KOSKEK_clean,392.858385,130.952795,-2.388285,9.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
IQABEJ_clean,114.953395,114.953395,-2.388285,2.0,0.0,2.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ZILBAZ_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ZEFVEN_clean,209.001695,209.001695,-2.388285,4.0,1.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
LASMAV_neutral,526.953965,175.6513216666667,-2.388285,10.0,4.0,11.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
OXAPEJ_charged,726.263785,242.0879283333333,-2.388285,12.0,4.0,23.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ENESUN_clean,215.037595,215.037595,-2.388285,0.0,6.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
COPXOV_clean,446.01679,223.008395,-2.388285,8.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KORNAI_clean,530.970685,176.9902283333333,-2.388285,7.0,7.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
VERZID_clean,226.993795,226.993795,-2.388285,6.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
BUCVIG_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
IQOHUT_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
BIPLIX_clean,287.10179500000004,287.10179500000004,-2.388285,0.0,6.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ABAYOU_clean,364.81039,182.405195,-2.388285,8.0,0.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
GAWCUF_clean,369.96059,184.980295,-2.388285,8.0,2.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
COWRIR_clean,440.856585,146.952195,-2.388285,12.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
OXALAB_clean,528.875585,176.29186166666668,-2.388285,16.0,0.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
PEJRED_clean,168.980895,168.980895,-2.388285,3.0,1.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
UWUKII_clean,357.95318999999995,178.97659499999995,-2.388285,7.0,4.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
HEMVEB_clean,246.825843,246.825843,-2.388285,4.0,0.0,,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KINPUU_clean,217.026995,217.026995,-2.388285,2.0,3.0,7.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ARUCUN_clean,446.01679,223.008395,-2.388285,8.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
JIZJAF_clean,1939.65594,161.63799499999996,-2.388285,40.0,8.0,40.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
OGAXUR_clean,1181.94597,196.990995,-2.388285,24.0,6.0,30.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
TETWOG_clean,663.86498,165.966245,-2.388285,16.0,2.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
JUQVAU_clean,4007.71668,166.988195,-2.388285,48.0,48.0,96.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
VULFIT_clean,589.82466,147.456165,-2.388285,16.0,0.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
VEWLAM_clean,746.771675,149.354335,-2.388285,20.0,0.0,11.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
AHOBEG_clean,339.97767,169.988835,-2.388285,6.0,2.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KUTRUO_clean,287.101795,287.101795,-2.388285,0.0,6.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CANYIB_clean,2705.24751,150.2915283333333,-2.388285,66.0,6.0,42.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
RAJFEQ_clean,861.8325299999999,143.63875499999995,-2.388285,12.0,12.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
WICQOP_clean,211.045595,211.045595,-2.388285,0.0,4.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YOZRUC_clean,247.029795,247.029795,-2.388285,4.0,2.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
NAHFIO_clean,255.055095,255.055095,-2.388285,2.0,4.0,9.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
HIHGIQ_clean,369.96059,184.980295,-2.388285,8.0,2.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CISMIC_clean,579.84458,144.961145,-2.388285,10.0,8.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
QEBGAH_clean,207.008995,207.008995,-2.388285,3.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KOSJIN_clean,392.858385,130.952795,-2.388285,9.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
IQIJIC_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
EBIMEJ_clean,621.8234600000001,155.45586500000002,-2.388285,18.0,0.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
LUYSOP_clean,466.04619,233.023095,-2.388285,8.0,2.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ETEMIB_clean,637.87406,159.468515,-2.388285,14.0,4.0,10.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ZEXKUK_clean,446.01679,223.008395,-2.388285,8.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ARUDAU_clean,446.01679,223.008395,-2.388285,8.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KOZSID_clean,287.10179500000004,287.10179500000004,-2.388285,0.0,6.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
LEVYOC_clean,857.92349,142.98724833333333,-2.388285,14.0,8.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
UVINAP_clean,211.045595,211.045595,-2.388285,0.0,4.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CUFJUK_clean,386.852265,128.950755,-2.388285,10.0,0.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YUBQET_clean,446.01679,223.008395,-2.388285,8.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
AMUFOF_clean,663.86498,165.966245,-2.388285,16.0,2.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
LUJBAV_clean,1069.85613,178.30935499999998,-2.388285,26.0,4.0,20.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
AMUFAR_clean,663.86498,165.966245,-2.388285,16.0,2.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
UKUCAF_clean,277.191475,277.191475,-2.388285,0.0,4.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
FUDHET_clean,293.90439,146.952195,-2.388285,8.0,0.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ZOZHON_clean,287.10179500000004,287.10179500000004,-2.388285,0.0,6.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ERUNOW_clean,1540.2003599999998,192.525045,-2.388285,21.0,8.0,50.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
RUVMUR_clean,162.999495,162.999495,-2.388285,1.0,2.0,5.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
COWROX_clean,440.856585,146.952195,-2.388285,12.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
DUXSIA_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
XADDUD_clean,1175.61756,146.952195,-2.388285,32.0,0.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
SUHMEP_clean,235.305681,235.305681,-2.388285,3.0,0.0,,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
DAWBIO_clean,425.98079,212.990395,-2.388285,10.0,2.0,10.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
LULVOF_clean,673.0967049999999,224.3655683333333,-2.388285,12.0,4.0,20.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
DUKMON_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
IBABUL_clean,210.997695,210.997695,-2.388285,4.0,2.0,5.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
EXIDOF_clean,170.973595,170.973595,-2.388285,4.0,0.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
SOJKOT01_clean,226.993795,226.993795,-2.388285,6.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
VEDFOB_clean,488.09653,244.048265,-2.388285,8.0,4.0,15.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ATEYED_clean,211.045595,211.045595,-2.388285,0.0,4.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
REGMUN_clean,267.065795,267.065795,-2.388285,2.0,4.0,10.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ESURER04_clean,861.8325299999999,143.63875499999995,-2.388285,12.0,12.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ULIMIN_clean,229.016275,229.016275,-2.388285,4.0,4.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
DIDBEZ_clean,223.008395,223.008395,-2.388285,4.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
DAFHEZ_clean,528.875585,176.29186166666668,-2.388285,16.0,0.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
JIZJUZ_clean,1939.65594,161.63799499999996,-2.388285,40.0,8.0,40.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
WECFAN_clean,414.01799,207.008995,-2.388285,6.0,4.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
XOMCOT_clean,229.037695,229.037695,-2.388285,2.0,3.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
FUSQUH_clean,227.00039500000003,227.00039500000003,-2.388285,4.0,4.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
EQERIC_clean,398.06979,199.034895,-2.388285,0.0,8.0,14.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
FIHFAF_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KOSJEJ_clean,392.858385,130.952795,-2.388285,9.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
DAWWEF_clean,2227.93914,185.661595,-2.388285,32.0,24.0,56.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
LUKRIS_clean,707.5144760000001,176.878619,-2.388285,14.0,0.0,,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YOJMAN_clean,299.07779500000004,299.07779500000004,-2.388285,0.0,12.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
EBAVOV_clean,207.00899500000003,207.00899500000003,-2.388285,3.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
TIRRIW_clean,369.96059,184.980295,-2.388285,8.0,2.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CAZNEY_clean,440.856585,146.952195,-2.388285,12.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
BIHMUC_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CUWNIT_clean,827.70885,137.951475,-2.388285,22.0,0.0,10.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
GEGGIK01_clean,587.80878,146.952195,-2.388285,16.0,0.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YOYPIN_clean,478.06349,239.031745,-2.388285,6.0,6.0,15.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ALURAB_clean,657.062385,219.020795,-2.388285,8.0,8.0,20.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
GEGGEG01_clean,587.80878,146.952195,-2.388285,16.0,0.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
FAMHAE_clean,743.95294,185.988235,-2.388285,16.0,4.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ILOTOT_clean,587.80878,146.952195,-2.388285,16.0,0.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
JIZJOT_clean,1939.65594,161.63799499999996,-2.388285,40.0,8.0,40.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ECOROD_clean,444.888345,148.296115,-2.388285,12.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YAPYUK_clean,675.9235799999999,168.98089499999998,-2.388285,12.0,4.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
NAVJAW01_clean,392.858385,130.952795,-2.388285,9.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
HISJIE_clean,760.798255,152.159651,-2.388285,20.0,0.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KOSKIO_clean,392.858385,130.952795,-2.388285,9.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
GOVXIA_clean,353.96119,176.980595,-2.388285,7.0,2.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
VEGXOW_clean,773.70453,128.950755,-2.388285,20.0,0.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
ECOLEP_clean,285.94679,142.97339499999998,-2.388285,0.0,12.0,,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
TISJOW_clean,369.96059,184.980295,-2.388285,8.0,2.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
REHVAD_clean,245.037095,245.037095,-2.388285,3.0,3.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KOSKIO01_clean,392.858385,130.952795,-2.388285,9.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
RORVAX_clean,170.973595,170.973595,-2.388285,4.0,0.0,4.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
GEFFUT_clean,693.097785,231.032595,-2.388285,7.0,10.0,22.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
BIRSEC_clean,1072.7691249999998,153.25273214285713,-2.388285,24.0,4.0,18.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
QUPHIT_clean,191.009595,191.009595,-2.388285,2.0,2.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
KIRKAZ_clean,245.037095,245.037095,-2.388285,3.0,3.0,8.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
